,基本形,品詞,スコア
63792,jaish-e-muhammad,名詞,-0.0179635
63793,depolarization,名詞,-0.0179651
63794,depolarisation,名詞,-0.0179651
63795,cream,動詞,-0.017967
63796,self-assertiveness,名詞,-0.0179713
63797,scampo,名詞,-0.0179714
63798,langoustine,名詞,-0.0179714
63799,creature,名詞,-0.0179754
63800,spermatid,名詞,-0.0179758
63801,stone,名詞,-0.0179776
63802,embarkment,名詞,-0.0179806
63803,embarkation,名詞,-0.0179806
63804,bough,名詞,-0.0179806
63805,hairgrip,名詞,-0.0179809
63806,pilot,動詞,-0.0179826
63807,mobilisation,名詞,-0.0179839
63808,stout,名詞,-0.0179846
63809,bassine,名詞,-0.0179905
63810,tragus,名詞,-0.0179928
63811,nonvolatilizable,形容詞,-0.0179943
63812,nonvolatilisable,形容詞,-0.0179943
63813,nonvolatile,形容詞,-0.0179943
63814,indeed,副詞,-0.0179955
63815,carbonized,形容詞,-0.0179976
63816,walnut,名詞,-0.0179981
63817,winking,形容詞,-0.0180045
63818,pocket,名詞,-0.0180049
63819,crisscross,形容詞,-0.0180055
63820,disconcertingly,副詞,-0.0180068
63821,regosol,名詞,-0.0180069
63822,crunched,形容詞,-0.0180114
63823,cheoplasty,名詞,-0.0180117
63824,breathing,名詞,-0.018012
63825,heterotaxy,名詞,-0.0180145
63826,bunny,名詞,-0.0180207
63827,pistia,名詞,-0.0180217
63828,cytologist,名詞,-0.0180217
63829,bowfront,形容詞,-0.0180272
63830,refractory-lined,形容詞,-0.0180275
63831,illicitness,名詞,-0.0180282
63832,constriction,名詞,-0.0180357
63833,nanomia,名詞,-0.0180365
63834,deploy,動詞,-0.0180372
63835,skim,動詞,-0.0180409
63836,extradite,動詞,-0.018043
63837,filariasis,名詞,-0.018044
63838,rhetoric,名詞,-0.0180497
63839,withered,形容詞,-0.0180516
63840,insentience,名詞,-0.0180526
63841,bryales,名詞,-0.0180538
63842,sphincter,名詞,-0.0180549
63843,humiliatingly,副詞,-0.0180603
63844,demeaningly,副詞,-0.0180603
63845,button,名詞,-0.0180695
63846,imperial,名詞,-0.0180704
63847,geoduck,名詞,-0.0180737
63848,inhere,動詞,-0.0180789
63849,catamenia,名詞,-0.0180815
63850,unsurmountable,形容詞,-0.0180816
63851,lace,動詞,-0.0180826
63852,rampart,名詞,-0.0180828
63853,maianthemum,名詞,-0.0180844
63854,corposant,名詞,-0.0180891
63855,hand-loomed,形容詞,-0.0180913
63856,tardiness,名詞,-0.0180927
63857,normalize,動詞,-0.018096
63858,amyloid,名詞,-0.018101
63859,neck-deep,形容詞,-0.0181034
63860,striper,名詞,-0.0181037
63861,disjuncture,名詞,-0.0181065
63862,disconnectedness,名詞,-0.0181065
63863,piastre,名詞,-0.0181097
63864,parmesan,名詞,-0.0181141
63865,reshuffle,動詞,-0.0181156
63866,span,動詞,-0.0181188
63867,powder,動詞,-0.0181202
63868,magdalen,名詞,-0.0181206
63869,gaba,名詞,-0.0181237
63870,agglutination,名詞,-0.0181284
63871,evenfall,名詞,-0.0181302
63872,nightfall,名詞,-0.0181303
63873,gloaming,名詞,-0.0181303
63874,hejira,名詞,-0.0181306
63875,hegira,名詞,-0.0181306
63876,earth,動詞,-0.0181331
63877,chamosite,名詞,-0.0181332
63878,swatter,名詞,-0.0181338
63879,flyswatter,名詞,-0.0181338
63880,flyswat,名詞,-0.0181338
63881,tetranychid,名詞,-0.0181341
63882,cither,名詞,-0.0181345
63883,hyperon,名詞,-0.0181347
63884,liberator,名詞,-0.0181378
63885,edema,名詞,-0.0181379
63886,underweight,形容詞,-0.0181419
63887,rootstock,名詞,-0.0181431
63888,anile,形容詞,-0.0181455
63889,t-bar,名詞,-0.0181484
63890,streptokinase,名詞,-0.0181498
63891,incurved,形容詞,-0.0181531
63892,incurvate,形容詞,-0.0181531
63893,australopithecine,名詞,-0.018154
63894,boys-and-girls,名詞,-0.0181551
63895,poacher,名詞,-0.0181599
63896,subterraneous,形容詞,-0.0181602
63897,detectable,形容詞,-0.0181609
63898,gunnery,名詞,-0.0181615
63899,amoral,形容詞,-0.0181658
63900,capitulation,名詞,-0.0181668
63901,courbaril,名詞,-0.0181727
63902,lawrence,名詞,-0.0181753
63903,effort,名詞,-0.0181766
63904,ejaculation,名詞,-0.0181787
63905,barbiturate,名詞,-0.01818
63906,stye,名詞,-0.0181808
63907,hordeolum,名詞,-0.0181808
63908,venter,名詞,-0.0181843
63909,liken,動詞,-0.0181847
63910,fisherman,名詞,-0.0181852
63911,aigret,名詞,-0.0181878
63912,aigrette,名詞,-0.0181879
63913,kyo-chiku,名詞,-0.0181928
63914,inside,副詞,-0.0181943
63915,whipsaw,動詞,-0.0181963
63916,sprit,名詞,-0.0181976
63917,vedanga,名詞,-0.0181977
63918,traffic,名詞,-0.0181985
63919,flavoring,名詞,-0.0182013
63920,gobsmacked,形容詞,-0.0182029
63921,anaphor,名詞,-0.0182054
63922,trichloroethylene,名詞,-0.0182081
63923,trichloroethane,名詞,-0.0182081
63924,tce,名詞,-0.0182081
63925,uncharged,形容詞,-0.018211
63926,perutz,名詞,-0.0182148
63927,adrenalin,名詞,-0.0182149
63928,epinephrin,名詞,-0.018215
63929,crt,名詞,-0.0182189
63930,immunogen,名詞,-0.0182191
63931,dozer,名詞,-0.0182198
63932,cutlass,名詞,-0.0182215
63933,cutlas,名詞,-0.0182215
63934,strophanthin,名詞,-0.0182221
63935,samsara,名詞,-0.018223
63936,submersion,名詞,-0.0182271
63937,mid-on,名詞,-0.0182281
63938,domineering,形容詞,-0.0182291
63939,surfriding,名詞,-0.0182294
63940,surfing,名詞,-0.0182294
63941,surfboarding,名詞,-0.0182294
63942,creeper,名詞,-0.0182298
63943,recessed,形容詞,-0.0182302
63944,hold,名詞,-0.0182306
63945,government-in-exile,名詞,-0.0182309
63946,mamo,名詞,-0.0182312
63947,canafistula,名詞,-0.0182352
63948,canafistola,名詞,-0.0182352
63949,slenderness,名詞,-0.0182363
63950,yack,動詞,-0.0182376
63951,batfish,名詞,-0.0182445
63952,penthouse,名詞,-0.0182472
63953,jerky,名詞,-0.0182481
63954,surcease,名詞,-0.0182498
63955,darkened,形容詞,-0.01825
63956,methedrine,名詞,-0.0182509
63957,methamphetamine,名詞,-0.0182509
63958,meth,名詞,-0.0182509
63959,deoxyephedrine,名詞,-0.0182509
63960,invar,名詞,-0.0182531
63961,ptyalism,名詞,-0.0182549
63962,nigra,名詞,-0.0182569
63963,nigger,名詞,-0.0182569
63964,jigaboo,名詞,-0.0182569
63965,scours,名詞,-0.0182591
63966,colonial,名詞,-0.0182594
63967,finger,動詞,-0.0182619
63968,category,名詞,-0.0182643
63969,fee-tail,動詞,-0.0182653
63970,ela,名詞,-0.0182698
63971,cowhide,名詞,-0.0182718
63972,cryptorchism,名詞,-0.0182732
63973,cryptorchidy,名詞,-0.0182732
63974,cryptorchidism,名詞,-0.0182732
63975,dementia,名詞,-0.0182738
63976,switchblade,名詞,-0.0182754
63977,heraldry,名詞,-0.0182762
63978,jassidae,名詞,-0.0182778
63979,half-tracked,形容詞,-0.018278
63980,half-track,形容詞,-0.018278
63981,unlikeable,形容詞,-0.018281
63982,unlikable,形容詞,-0.018281
63983,euglenophyta,名詞,-0.0182827
63984,amine,名詞,-0.0182863
63985,currishly,副詞,-0.0182913
63986,bize,名詞,-0.0182915
63987,bise,名詞,-0.0182915
63988,stateless,形容詞,-0.0182929
63989,hiatus,名詞,-0.0182929
63990,furcation,名詞,-0.0182964
63991,barnstormer,名詞,-0.0182983
63992,baggy,形容詞,-0.0182992
63993,bellwort,名詞,-0.0182994
63994,signal/noise,名詞,-0.0183006
63995,signal-to-noise,名詞,-0.0183006
63996,s/n,名詞,-0.0183006
63997,turbofan,名詞,-0.0183011
63998,meekly,副詞,-0.0183013
63999,pasigraphy,名詞,-0.0183014
64000,tuba,名詞,-0.018304
64001,sousaphone,名詞,-0.018304
64002,quartile,名詞,-0.0183069
64003,sharp-pointed,形容詞,-0.0183093
64004,bottle,動詞,-0.0183107
64005,broom-weed,名詞,-0.0183115
64006,broomweed,名詞,-0.0183116
64007,globigerina,名詞,-0.0183119
64008,collage,名詞,-0.0183128
64009,ylang-ylang,名詞,-0.0183196
64010,obelisk,名詞,-0.0183215
64011,oxford-grey,形容詞,-0.0183222
64012,oxford-gray,形容詞,-0.0183222
64013,honker,名詞,-0.0183267
64014,bending,名詞,-0.0183268
64015,chromatographically,副詞,-0.0183292
64016,ruddle,名詞,-0.0183293
64017,extraterritorial,形容詞,-0.0183301
64018,exterritorial,形容詞,-0.0183301
64019,disentangled,形容詞,-0.0183307
64020,runch,名詞,-0.0183331
64021,tabun,名詞,-0.0183338
64022,cleave,動詞,-0.0183364
64023,beneficiation,名詞,-0.0183402
64024,cane,名詞,-0.0183435
64025,weigh,動詞,-0.018346
64026,bagel,名詞,-0.0183505
64027,auto,名詞,-0.0183525
64028,motorcar,名詞,-0.0183526
64029,swinger,名詞,-0.0183563
64030,harmonium,名詞,-0.018358
64031,unvented,形容詞,-0.0183596
64032,lobsterman,名詞,-0.0183604
64033,bulldozer,名詞,-0.0183604
64034,edging,名詞,-0.018361
64035,fade,名詞,-0.0183614
64036,peckerwood,名詞,-0.0183622
64037,widowman,名詞,-0.0183626
64038,widower,名詞,-0.0183626
64039,overrefine,動詞,-0.0183642
64040,over-refine,動詞,-0.0183642
64041,loosen,動詞,-0.0183644
64042,incurious,形容詞,-0.0183669
64043,supernormal,形容詞,-0.0183675
64044,caimitillo,名詞,-0.0183698
64045,satinleaf,名詞,-0.0183699
64046,microfossil,名詞,-0.0183726
64047,plumcot,名詞,-0.018374
64048,lavage,名詞,-0.0183801
64049,postage,名詞,-0.0183814
64050,sward,名詞,-0.018392
64051,greensward,名詞,-0.018392
64052,quester,名詞,-0.0183956
64053,charcoal,形容詞,-0.0183976
64054,charcoal-grey,形容詞,-0.0183976
64055,charcoal-gray,形容詞,-0.0183976
64056,calibrated,形容詞,-0.0184
64057,circumferential,名詞,-0.0184003
64058,convect,動詞,-0.0184028
64059,schnittlaugh,名詞,-0.0184039
64060,cive,名詞,-0.0184039
64061,subscript,形容詞,-0.0184083
64062,sumpter,名詞,-0.0184109
64063,spoon,名詞,-0.0184122
64064,reallot,動詞,-0.0184139
64065,aircraft,名詞,-0.0184146
64066,apres-ski,形容詞,-0.0184159
64067,megalomania,名詞,-0.0184162
64068,humidity,名詞,-0.0184162
64069,speckled,形容詞,-0.0184191
64070,gnu,名詞,-0.0184222
64071,wildebeest,名詞,-0.0184223
64072,riata,名詞,-0.0184264
64073,reata,名詞,-0.0184264
64074,lariat,名詞,-0.0184264
64075,purpura,名詞,-0.0184288
64076,peliosis,名詞,-0.0184288
64077,paleodendrology,名詞,-0.0184297
64078,palaeodendrology,名詞,-0.0184297
64079,selaginella,名詞,-0.0184318
64080,electromotxsive,形容詞,-0.0184326
64081,anaspid,名詞,-0.0184326
64082,neck,名詞,-0.0184331
64083,turnspit,名詞,-0.0184339
64084,angioscope,名詞,-0.0184373
64085,minimal,形容詞,-0.018438
64086,anionic,名詞,-0.018438
64087,focus,動詞,-0.0184404
64088,pedal,名詞,-0.0184411
64089,auditory,形容詞,-0.0184416
64090,ikhanaton,名詞,-0.0184439
64091,akhenaton,名詞,-0.0184439
64092,akhenaten,名詞,-0.0184439
64093,mercenary,名詞,-0.0184445
64094,axle,名詞,-0.0184447
64095,chin,動詞,-0.0184448
64096,rainy,形容詞,-0.0184483
64097,uncovering,名詞,-0.0184498
64098,bacteriologist,名詞,-0.0184503
64099,skybox,名詞,-0.0184505
64100,aminoalkane,名詞,-0.0184506
64101,hemisphere,名詞,-0.0184612
64102,pennycress,名詞,-0.0184638
64103,tetramethyldiarsine,名詞,-0.0184641
64104,cap,名詞,-0.0184643
64105,old-fashionedness,名詞,-0.0184645
64106,mimeograph,名詞,-0.0184676
64107,bunion,名詞,-0.0184677
64108,nephrotoxic,形容詞,-0.0184684
64109,inappropriateness,名詞,-0.0184732
64110,poinsettia,名詞,-0.0184763
64111,antebellum,形容詞,-0.018482
64112,orleans,名詞,-0.0184837
64113,infantry,名詞,-0.018488
64114,finally,副詞,-0.0184934
64115,tellurian,形容詞,-0.0184955
64116,stalking,形容詞,-0.0184968
64117,cyclooxygenase,名詞,-0.0184984
64118,gale,名詞,-0.0185027
64119,neuroma,名詞,-0.0185061
64120,grayback,名詞,-0.0185061
64121,biloculate,形容詞,-0.018508
64122,bilocular,形容詞,-0.018508
64123,moot,名詞,-0.0185085
64124,callback,名詞,-0.0185108
64125,retake,名詞,-0.0185119
64126,foment,動詞,-0.0185124
64127,unorthodox,形容詞,-0.0185148
64128,equipping,名詞,-0.0185158
64129,arming,名詞,-0.0185158
64130,eosinophilia,名詞,-0.0185161
64131,schizopoda,名詞,-0.0185165
64132,sandwichman,名詞,-0.0185167
64133,topicalization,名詞,-0.0185176
64134,draft,名詞,-0.0185191
64135,remaining,形容詞,-0.0185194
64136,workbook,名詞,-0.0185236
64137,neritic,形容詞,-0.0185245
64138,foreclosure,名詞,-0.0185276
64139,misbelieve,動詞,-0.0185286
64140,hence,副詞,-0.0185309
64141,eggshell,名詞,-0.0185327
64142,lamb's-quarter,名詞,-0.0185345
64143,planimeter,名詞,-0.0185347
64144,integrator,名詞,-0.0185347
64145,adventurer,名詞,-0.0185387
64146,chino,名詞,-0.0185436
64147,gum-lac,名詞,-0.0185501
64148,disincentive,名詞,-0.0185519
64149,swellhead,名詞,-0.0185527
64150,hock,名詞,-0.0185527
64151,egotist,名詞,-0.0185527
64152,trawl,名詞,-0.0185554
64153,sharpener,名詞,-0.0185559
64154,nonsweet,形容詞,-0.0185568
64155,condensation,名詞,-0.0185611
64156,pestle,動詞,-0.0185624
64157,unworldly,形容詞,-0.0185625
64158,crownwork,名詞,-0.0185642
64159,superposition,名詞,-0.0185659
64160,amnestic,形容詞,-0.0185661
64161,armhole,名詞,-0.0185683
64162,doorkeeper,名詞,-0.0185696
64163,negroid,形容詞,-0.01857
64164,reversionary,形容詞,-0.0185757
64165,droppings,名詞,-0.0185774
64166,unfueled,形容詞,-0.0185854
64167,leach,動詞,-0.0185944
64168,pinkroot,名詞,-0.0185976
64169,tope,動詞,-0.018599
64170,hindshank,名詞,-0.0186009
64171,jacquard,名詞,-0.0186045
64172,stainability,名詞,-0.0186072
64173,ichthyology,名詞,-0.0186078
64174,lope,動詞,-0.0186098
64175,lavishness,名詞,-0.0186098
64176,interpretation,名詞,-0.0186136
64177,snipping,名詞,-0.0186154
64178,snippet,名詞,-0.0186154
64179,impromptu,名詞,-0.0186171
64180,iwo,名詞,-0.0186178
64181,trek,名詞,-0.0186187
64182,hatching,名詞,-0.0186273
64183,endoparasite,名詞,-0.0186294
64184,entozoon,名詞,-0.0186295
64185,entozoan,名詞,-0.0186295
64186,entoparasite,名詞,-0.0186295
64187,endozoan,名詞,-0.0186295
64188,auctioneer,名詞,-0.0186354
64189,back-blast,名詞,-0.018636
64190,backblast,名詞,-0.0186361
64191,pwr,名詞,-0.0186396
64192,gametocyte,名詞,-0.0186426
64193,pony-trekking,名詞,-0.0186441
64194,lighter-than-air,形容詞,-0.0186445
64195,vote,動詞,-0.0186527
64196,c.o.d.,副詞,-0.0186539
64197,cod,副詞,-0.018654
64198,orthogonal,形容詞,-0.0186551
64199,dandruff,名詞,-0.0186553
64200,plant,動詞,-0.0186599
64201,usual,形容詞,-0.0186633
64202,dilation,名詞,-0.0186636
64203,departed,名詞,-0.0186668
64204,decedent,名詞,-0.0186668
64205,deceased,名詞,-0.0186668
64206,appalachians,名詞,-0.018669
64207,decreased,形容詞,-0.0186693
64208,asbestos,名詞,-0.0186708
64209,penetrate,動詞,-0.0186833
64210,kamikaze,名詞,-0.0186834
64211,digressive,形容詞,-0.0186852
64212,tailwind,名詞,-0.0186938
64213,osmotically,副詞,-0.0186943
64214,relaxant,形容詞,-0.0186955
64215,arulo,名詞,-0.0187001
64216,corneum,名詞,-0.018701
64217,lecture,名詞,-0.0187038
64218,scatology,名詞,-0.018707
64219,disproof,名詞,-0.0187104
64220,uncannily,副詞,-0.0187148
64221,parang,名詞,-0.0187156
64222,pennsylvania,名詞,-0.0187157
64223,narcosis,名詞,-0.0187178
64224,coarsely,副詞,-0.0187201
64225,abbreviated,形容詞,-0.0187203
64226,wycliffe,名詞,-0.0187209
64227,wyclif,名詞,-0.0187209
64228,wiclif,名詞,-0.0187209
64229,wickliffe,名詞,-0.0187209
64230,birdlime,動詞,-0.0187215
64231,fast-growing,形容詞,-0.0187244
64232,nacre,名詞,-0.0187299
64233,middle,動詞,-0.0187325
64234,mortuary,名詞,-0.0187342
64235,morgue,名詞,-0.0187342
64236,adenovirus,名詞,-0.0187358
64237,turtledove,名詞,-0.0187375
64238,coggle,動詞,-0.0187385
64239,percussion,名詞,-0.0187392
64240,chattering,名詞,-0.0187408
64241,monstrance,名詞,-0.0187421
64242,braille,名詞,-0.0187446
64243,recrimination,名詞,-0.0187448
64244,jument,名詞,-0.0187478
64245,tracer,名詞,-0.0187485
64246,hypolipoproteinemia,名詞,-0.0187554
64247,thecodontia,名詞,-0.0187581
64248,unprompted,形容詞,-0.0187597
64249,bur,名詞,-0.0187627
64250,kangaroo,名詞,-0.0187741
64251,wetback,名詞,-0.0187746
64252,greaser,名詞,-0.0187746
64253,mors,名詞,-0.0187802
64254,eggbeater,名詞,-0.0187838
64255,pharynx,名詞,-0.0187864
64256,theoretically,副詞,-0.0187865
64257,stomp,名詞,-0.0187895
64258,gegenschein,名詞,-0.0187906
64259,counterglow,名詞,-0.0187906
64260,leanness,名詞,-0.0187909
64261,cracker,名詞,-0.0187914
64262,incontinence,名詞,-0.018792
64263,asbestosis,名詞,-0.0187984
64264,pinna,名詞,-0.0188031
64265,floored,形容詞,-0.0188031
64266,sapir,名詞,-0.018809
64267,brindled,形容詞,-0.0188099
64268,blaring,形容詞,-0.0188116
64269,lontar,名詞,-0.0188174
64270,frontier,名詞,-0.0188174
64271,bobtail,名詞,-0.0188237
64272,overweight,名詞,-0.0188257
64273,corpulence,名詞,-0.0188257
64274,adiposis,名詞,-0.0188257
64275,seared,形容詞,-0.0188272
64276,intubation,名詞,-0.0188309
64277,canulization,名詞,-0.0188309
64278,canulisation,名詞,-0.0188309
64279,canulation,名詞,-0.0188309
64280,cannulization,名詞,-0.0188309
64281,cannulisation,名詞,-0.0188309
64282,cannulation,名詞,-0.0188309
64283,parthian,形容詞,-0.0188314
64284,coagulate,動詞,-0.0188376
64285,porta,名詞,-0.0188388
64286,orifice,名詞,-0.0188388
64287,caffeinism,名詞,-0.0188395
64288,keratonosus,名詞,-0.0188398
64289,fathometer,名詞,-0.01884
64290,brainstorming,名詞,-0.01884
64291,asphyxiating,形容詞,-0.0188414
64292,blastomycosis,名詞,-0.0188442
64293,actomyosin,名詞,-0.0188449
64294,regimental,形容詞,-0.0188477
64295,cordarone,名詞,-0.0188484
64296,amiodarone,名詞,-0.0188484
64297,resuscitator,名詞,-0.0188522
64298,glycerolize,動詞,-0.0188523
64299,glycerolise,動詞,-0.0188523
64300,asynclitism,名詞,-0.0188594
64301,decapitated,形容詞,-0.01886
64302,beheaded,形容詞,-0.01886
64303,prenanthes,名詞,-0.0188608
64304,knuckler,名詞,-0.0188618
64305,knuckleball,名詞,-0.0188618
64306,fingerpost,名詞,-0.0188619
64307,armoire,名詞,-0.018863
64308,hemochromatosis,名詞,-0.0188634
64309,gristly,形容詞,-0.0188642
64310,espionage,名詞,-0.0188647
64311,helmetflower,名詞,-0.0188672
64312,boxcars,名詞,-0.0188672
64313,protozoology,名詞,-0.0188698
64314,potholder,名詞,-0.0188767
64315,kiss-me-over-the-garden-gate,名詞,-0.0188822
64316,bucket,動詞,-0.0188854
64317,chiropody,名詞,-0.0188876
64318,podiatry,名詞,-0.0188877
64319,longshoreman,名詞,-0.0188877
64320,curvey,形容詞,-0.0188915
64321,serenade,名詞,-0.0188947
64322,intolerantly,副詞,-0.0188969
64323,dun,形容詞,-0.0189019
64324,confines,名詞,-0.018914
64325,duct,名詞,-0.0189202
64326,vascular,形容詞,-0.0189213
64327,midriff,名詞,-0.0189234
64328,unknowingly,副詞,-0.0189252
64329,dividable,形容詞,-0.0189283
64330,vasotomy,名詞,-0.0189285
64331,vasosection,名詞,-0.0189285
64332,meconium,名詞,-0.0189386
64333,boxlike,形容詞,-0.0189434
64334,diesel,名詞,-0.0189473
64335,stabbed,形容詞,-0.0189481
64336,windward,形容詞,-0.0189539
64337,anergy,名詞,-0.0189554
64338,waiver,名詞,-0.0189589
64339,suborbital,形容詞,-0.0189595
64340,cross-linkage,名詞,-0.0189652
64341,cross-link,名詞,-0.0189652
64342,blacksmith,名詞,-0.0189713
64343,lobotomy,名詞,-0.0189726
64344,leukotomy,名詞,-0.0189726
64345,leucotomy,名詞,-0.0189726
64346,henbane,名詞,-0.0189733
64347,lair,名詞,-0.0189761
64348,sporozoan,名詞,-0.0189774
64349,pushy,形容詞,-0.018981
64350,pushing,形容詞,-0.018981
64351,pushful,形容詞,-0.018981
64352,rhinosporidiosis,名詞,-0.0189863
64353,reset,動詞,-0.0189867
64354,raddle,名詞,-0.0189882
64355,reddle,名詞,-0.0189883
64356,arced,形容詞,-0.0189885
64357,arciform,形容詞,-0.0189886
64358,arching,形容詞,-0.0189886
64359,livedo,名詞,-0.0189897
64360,recriminate,動詞,-0.0189929
64361,decussation,名詞,-0.0190055
64362,chiasma,名詞,-0.0190055
64363,llama,名詞,-0.0190067
64364,gentile,名詞,-0.0190072
64365,tagamet,名詞,-0.0190127
64366,cimetidine,名詞,-0.0190127
64367,peanuts,名詞,-0.0190174
64368,biserrate,形容詞,-0.0190201
64369,carpetweed,名詞,-0.0190226
64370,palmyra,名詞,-0.0190232
64371,emergence,名詞,-0.0190293
64372,housewrecker,名詞,-0.0190304
64373,eyedrop,名詞,-0.0190334
64374,eye-drop,名詞,-0.0190334
64375,milklike,形容詞,-0.0190335
